dt,board,state,action,price,nav,expressed,bull,bear,mixed,bull_frac,trigger,gaps
2026-03-09 11:00:00+08:00,short,F,hold,4082.337,1.002578,5,3,2,0,0.6,False,0
2026-03-09 11:30:00+08:00,short,F,hold,4077.681,1.002578,5,3,2,0,0.6,False,0
2026-03-09 13:00:00+08:00,short,F,hold,4077.634,1.002578,5,3,2,0,0.6,False,0
2026-03-09 13:30:00+08:00,short,F,hold,4090.781,1.002578,5,3,2,0,0.6,False,0
2026-03-09 14:00:00+08:00,short,F,hold,4095.842,1.002578,5,3,2,0,0.6,False,0
2026-03-09 14:30:00+08:00,short,F,hold,4099.665,1.002578,5,3,2,0,0.6,False,0
2026-03-09 15:00:00+08:00,short,F,hold,4096.602,1.002578,5,3,2,0,0.6,False,0
2026-03-10 09:30:00+08:00,short,L,buy,4098.587,1.002578,7,6,1,0,0.8571,True,0
2026-03-10 10:00:00+08:00,short,L,hold,4115.306,1.006668,7,6,1,0,0.8571,True,0
2026-03-10 10:30:00+08:00,short,L,hold,4109.693,1.005295,7,6,1,0,0.8571,True,0
2026-03-10 11:00:00+08:00,short,L,hold,4106.594,1.004537,7,6,1,0,0.8571,True,0
2026-03-10 11:30:00+08:00,short,L,hold,4112.622,1.006012,7,6,1,0,0.8571,True,0
2026-03-10 13:00:00+08:00,short,L,hold,4113.038,1.006113,7,6,1,0,0.8571,True,0
2026-03-10 13:30:00+08:00,short,L,hold,4113.357,1.006191,7,6,1,0,0.8571,True,0
2026-03-10 14:00:00+08:00,short,L,hold,4116.393,1.006934,7,6,1,0,0.8571,True,0
2026-03-10 14:30:00+08:00,short,L,hold,4115.875,1.006807,7,6,1,0,0.8571,True,0
2026-03-10 15:00:00+08:00,short,L,hold,4123.138,1.008584,7,6,1,0,0.8571,True,0
2026-03-11 09:30:00+08:00,short,L,hold,4123.666,1.008713,5,5,0,0,1.0,True,0
2026-03-11 10:00:00+08:00,short,L,hold,4114.374,1.00644,5,5,0,0,1.0,True,0
2026-03-11 10:30:00+08:00,short,L,hold,4124.179,1.008839,5,5,0,0,1.0,True,0
2026-03-11 11:00:00+08:00,short,L,hold,4128.559,1.00991,5,5,0,0,1.0,True,0
2026-03-11 11:30:00+08:00,short,L,hold,4125.324,1.009119,5,5,0,0,1.0,True,0
2026-03-11 13:00:00+08:00,short,L,hold,4125.709,1.009213,5,5,0,0,1.0,True,0
2026-03-11 13:30:00+08:00,short,L,hold,4121.9,1.008281,5,5,0,0,1.0,True,0
2026-03-11 14:00:00+08:00,short,L,hold,4128.081,1.009793,5,5,0,0,1.0,True,0
2026-03-11 14:30:00+08:00,short,L,hold,4133.272,1.011063,5,5,0,0,1.0,True,0
2026-03-11 15:00:00+08:00,short,L,hold,4133.433,1.011102,5,5,0,0,1.0,True,0
2026-03-12 09:30:00+08:00,short,L,hold,4133.2,1.011045,4,3,1,0,0.75,True,0
2026-03-12 10:00:00+08:00,short,L,hold,4132.392,1.010848,4,3,1,0,0.75,True,0
2026-03-12 10:30:00+08:00,short,L,hold,4138.693,1.012389,4,3,1,0,0.75,True,0
2026-03-12 11:00:00+08:00,short,L,hold,4122.34,1.008389,4,3,1,0,0.75,True,0
2026-03-12 11:30:00+08:00,short,L,hold,4106.958,1.004626,4,3,1,0,0.75,True,0
2026-03-12 13:00:00+08:00,short,L,hold,4107.281,1.004705,4,3,1,0,0.75,True,0
2026-03-12 13:30:00+08:00,short,L,hold,4106.467,1.004506,4,3,1,0,0.75,True,0
2026-03-12 14:00:00+08:00,short,L,hold,4125.567,1.009178,4,3,1,0,0.75,True,0
2026-03-12 14:30:00+08:00,short,L,hold,4127.66,1.00969,4,3,1,0,0.75,True,0
2026-03-12 15:00:00+08:00,short,L,hold,4129.103,1.010043,4,3,1,0,0.75,True,0
2026-03-13 09:30:00+08:00,short,F,sell,4117.574,1.007223,5,3,2,0,0.6,False,0
2026-03-13 10:00:00+08:00,short,F,hold,4120.94,1.007223,5,3,2,0,0.6,False,0
2026-03-13 10:30:00+08:00,short,F,hold,4126.093,1.007223,5,3,2,0,0.6,False,0
2026-03-13 11:00:00+08:00,short,F,hold,4129.018,1.007223,5,3,2,0,0.6,False,0
2026-03-13 11:30:00+08:00,short,F,hold,4120.137,1.007223,5,3,2,0,0.6,False,0
2026-03-13 13:00:00+08:00,short,F,hold,4120.596,1.007223,5,3,2,0,0.6,False,0
2026-03-13 13:30:00+08:00,short,F,hold,4117.322,1.007223,5,3,2,0,0.6,False,0
2026-03-13 14:00:00+08:00,short,F,hold,4114.381,1.007223,5,3,2,0,0.6,False,0
2026-03-13 14:30:00+08:00,short,F,hold,4102.55,1.007223,5,3,2,0,0.6,False,0
2026-03-13 15:00:00+08:00,short,F,hold,4095.449,1.007223,5,3,2,0,0.6,False,0
2026-03-16 09:30:00+08:00,short,F,hold,4092.249,1.007223,4,1,3,0,0.25,False,0
2026-03-16 10:00:00+08:00,short,F,hold,4070.278,1.007223,4,1,3,0,0.25,False,0
2026-03-16 10:30:00+08:00,short,F,hold,4059.237,1.007223,4,1,3,0,0.25,False,0
2026-03-16 11:00:00+08:00,short,F,hold,4055.581,1.007223,4,1,3,0,0.25,False,0
2026-03-16 11:30:00+08:00,short,F,hold,4066.395,1.007223,4,1,3,0,0.25,False,0
2026-03-16 13:00:00+08:00,short,F,hold,4067.565,1.007223,6,3,3,0,0.5,False,0
2026-03-16 13:30:00+08:00,short,F,hold,4079.226,1.007223,6,3,3,0,0.5,False,0
2026-03-16 14:00:00+08:00,short,F,hold,4077.27,1.007223,6,3,3,0,0.5,False,0
2026-03-16 14:30:00+08:00,short,F,hold,4079.318,1.007223,7,4,3,0,0.5714,False,0
2026-03-16 15:00:00+08:00,short,F,hold,4084.786,1.007223,7,4,3,0,0.5714,False,0
2026-03-17 09:30:00+08:00,short,L,buy,4086.295,1.007223,7,6,1,0,0.8571,True,0
2026-03-17 10:00:00+08:00,short,L,hold,4098.748,1.010292,7,6,1,0,0.8571,True,0
2026-03-17 10:30:00+08:00,short,L,hold,4099.712,1.01053,7,6,1,0,0.8571,True,0
2026-03-17 11:00:00+08:00,short,L,hold,4092.013,1.008632,7,6,1,0,0.8571,True,0
2026-03-17 11:30:00+08:00,short,L,hold,4083.028,1.006418,7,6,1,0,0.8571,True,0
2026-03-17 13:00:00+08:00,short,L,hold,4083.478,1.006529,7,6,1,0,0.8571,True,0
2026-03-17 13:30:00+08:00,short,L,hold,4079.173,1.005467,7,6,1,0,0.8571,True,0
2026-03-17 14:00:00+08:00,short,L,hold,4066.103,1.002246,7,6,1,0,0.8571,True,0
2026-03-17 14:30:00+08:00,short,L,hold,4057.793,1.000197,7,5,2,0,0.7143,True,0
2026-03-17 15:00:00+08:00,short,L,hold,4049.907,0.998254,7,5,2,0,0.7143,True,0
2026-03-18 09:30:00+08:00,short,F,sell,4053.305,0.999091,5,1,4,0,0.2,False,0
2026-03-18 10:00:00+08:00,short,F,hold,4041.789,0.999091,5,1,4,0,0.2,False,0
2026-03-18 10:30:00+08:00,short,F,hold,4037.805,0.999091,5,1,4,0,0.2,False,0
2026-03-18 11:00:00+08:00,short,F,hold,4026.321,0.999091,5,1,4,0,0.2,False,0
2026-03-18 11:30:00+08:00,short,F,hold,4033.62,0.999091,6,1,5,0,0.1667,False,0
2026-03-18 13:00:00+08:00,short,F,hold,4034.523,0.999091,7,3,4,0,0.4286,False,0
2026-03-18 13:30:00+08:00,short,F,hold,4026.26,0.999091,7,3,4,0,0.4286,False,0
2026-03-18 14:00:00+08:00,short,F,hold,4039.954,0.999091,7,3,4,0,0.4286,False,0
2026-03-18 14:30:00+08:00,short,F,hold,4057.398,0.999091,7,3,4,0,0.4286,False,0
2026-03-18 15:00:00+08:00,short,F,hold,4062.984,0.999091,7,3,4,0,0.4286,False,0
2026-03-19 09:30:00+08:00,short,F,hold,4028.542,0.999091,7,3,4,0,0.4286,False,0
2026-03-19 10:00:00+08:00,short,F,hold,4033.734,0.999091,7,3,4,0,0.4286,False,0
2026-03-19 10:30:00+08:00,short,F,hold,4027.182,0.999091,7,3,4,0,0.4286,False,0
2026-03-19 11:00:00+08:00,short,F,hold,4023.133,0.999091,8,3,5,0,0.375,False,0
2026-03-19 11:30:00+08:00,short,F,hold,4024.23,0.999091,8,3,5,0,0.375,False,0
2026-03-19 13:00:00+08:00,short,F,hold,4024.261,0.999091,8,3,5,0,0.375,False,0
2026-03-19 13:30:00+08:00,short,F,hold,4009.782,0.999091,8,3,5,0,0.375,False,0
2026-03-19 14:00:00+08:00,short,F,hold,4015.974,0.999091,8,3,5,0,0.375,False,0
2026-03-19 14:30:00+08:00,short,F,hold,4006.402,0.999091,8,3,5,0,0.375,False,0
2026-03-19 15:00:00+08:00,short,F,hold,4006.552,0.999091,8,3,5,0,0.375,False,0
2026-03-20 09:30:00+08:00,short,L,buy,4004.573,0.999091,7,5,2,0,0.7143,True,0
2026-03-20 10:00:00+08:00,short,L,hold,4004.449,0.99906,7,5,2,0,0.7143,True,0
2026-03-20 10:30:00+08:00,short,L,hold,3996.409,0.997054,7,5,2,0,0.7143,True,0
2026-03-20 11:00:00+08:00,short,L,hold,3987.782,0.994902,7,5,2,0,0.7143,True,0
2026-03-20 11:30:00+08:00,short,L,hold,4013.159,1.001233,7,5,2,0,0.7143,True,0
2026-03-20 13:00:00+08:00,short,F,sell,4014.144,1.001479,8,5,3,0,0.625,False,0
